year,day,month,running_day,hour,temp,pressure,wind_speed,wind_direction,humidity,delta_t,station_id
2018,114,4,24,900,-8.7,968.8,14.4,124,90,NA,sab201804q3h
2018,114,4,24,1200,-8.7,965.1,16.2,128,89,NA,sab201804q3h
2018,114,4,24,1500,-7.1,961,17.2,136,90,NA,sab201804q3h
2018,114,4,24,1800,-7.1,955.3,17.2,132,85.6,NA,sab201804q3h
2018,114,4,24,2100,-6.9,952,19.4,143,94,NA,sab201804q3h
2018,115,4,25,0,-7.3,951.9,23.6,138,95,NA,sab201804q3h
2018,115,4,25,300,-8.1,954.6,20.2,137,93,NA,sab201804q3h
2018,115,4,25,600,-9.4,955.8,20.1,132,90,NA,sab201804q3h
2018,115,4,25,900,-9,956.3,22.8,136,92,NA,sab201804q3h
2018,115,4,25,1200,-9.2,956.2,23.4,134,92,NA,sab201804q3h
2018,115,4,25,1500,-9.1,959.1,22.2,136,92,NA,sab201804q3h
2018,115,4,25,1800,-9.1,962,18.7,133,92,NA,sab201804q3h
2018,115,4,25,2100,-14,968.9,11.2,119,84,NA,sab201804q3h
2018,116,4,26,0,-15.6,974.1,9.7,107,81.6,NA,sab201804q3h
2018,116,4,26,300,-16.8,976.6,7.7,94,80,NA,sab201804q3h
2018,116,4,26,600,-18.4,978,6.2,80,77.1,NA,sab201804q3h
2018,116,4,26,900,-20.9,979,NA,NA,77,NA,sab201804q3h
2018,116,4,26,1200,-22.4,978.4,NA,NA,75.1,NA,sab201804q3h
2018,116,4,26,1500,-20.4,977.1,NA,NA,76.7,NA,sab201804q3h
2018,116,4,26,1800,-17.4,975.3,NA,NA,80,NA,sab201804q3h
2018,116,4,26,2100,-18,974.1,3.1,158,73,NA,sab201804q3h
2018,117,4,27,0,-18.7,973.1,4.4,145,78,NA,sab201804q3h
2018,117,4,27,300,-18.2,971.7,10.7,117,78.1,NA,sab201804q3h
2018,117,4,27,600,-19.2,971.5,7.1,119,73,NA,sab201804q3h
2018,117,4,27,900,-18.7,970.5,8.6,134,69.7,NA,sab201804q3h
2018,117,4,27,1200,-17.9,969.4,9.2,134,70,NA,sab201804q3h
2018,117,4,27,1500,-17.2,968.4,7.2,105,71.8,NA,sab201804q3h
2018,117,4,27,1800,-17.4,967.8,9.8,127,71,NA,sab201804q3h
2018,117,4,27,2100,-17.3,967.3,10.7,120,74.1,NA,sab201804q3h
2018,118,4,28,0,-16.9,967,10.5,119,73,NA,sab201804q3h
2018,118,4,28,300,-18.1,966.3,7.2,115,70,NA,sab201804q3h
2018,118,4,28,600,-20.3,965.2,3.7,120,68.8,NA,sab201804q3h
2018,118,4,28,900,-22.9,964,4.1,165,67,NA,sab201804q3h
2018,118,4,28,1200,-20,962.8,3.8,159,59,NA,sab201804q3h
2018,118,4,28,1500,-17.2,960.7,11.9,125,73,NA,sab201804q3h
2018,118,4,28,1800,-17.6,961.3,11.5,110,78.4,NA,sab201804q3h
2018,118,4,28,2100,-16.5,960.9,8.6,117,73,NA,sab201804q3h
2018,119,4,29,0,-19.5,960,8.2,125,67.1,NA,sab201804q3h
2018,119,4,29,300,-18.3,960.1,10.5,134,65,NA,sab201804q3h
2018,119,4,29,600,-19.9,960.1,11.3,138,70,NA,sab201804q3h
2018,119,4,29,900,-18.4,960,13.1,128,74,NA,sab201804q3h
2018,119,4,29,1200,-25.7,962.5,8,129,70.3,NA,sab201804q3h
2018,119,4,29,1500,-27.9,964.3,9.3,74,70,NA,sab201804q3h
2018,119,4,29,1800,-24.8,967,2,63,71,NA,sab201804q3h
2018,119,4,29,2100,-20.5,967,4.8,118,74,NA,sab201804q3h
2018,120,4,30,0,-17.3,967.3,10.5,116,69,NA,sab201804q3h
2018,120,4,30,300,-17.3,967.6,11.6,132,70.7,NA,sab201804q3h
2018,120,4,30,600,-18.1,967.7,8.2,133,68,NA,sab201804q3h
2018,120,4,30,900,-17.3,968.4,9.5,123,68,NA,sab201804q3h
2018,120,4,30,1200,-15.3,968.5,13.5,122,80,NA,sab201804q3h
2018,120,4,30,1500,-15.4,969.4,12,125,80.8,NA,sab201804q3h
2018,120,4,30,1800,-15.3,969.9,12.4,127,80.8,NA,sab201804q3h
2018,120,4,30,2100,-16.3,970.6,12.9,119,78,NA,sab201804q3h
2018,121,5,1,0,-26.8,971.9,7.1,84,69,NA,sab201805q3h
2018,121,5,1,300,-28.8,972.8,3.4,81,65,NA,sab201805q3h
2018,121,5,1,600,-30.8,973.3,1.8,91,69,NA,sab201805q3h
2018,121,5,1,900,-30.9,972.6,0.7,205,68,NA,sab201805q3h
2018,121,5,1,1200,-29.5,972.2,3.9,152,68,NA,sab201805q3h
2018,121,5,1,1500,-32.2,971.2,4.4,151,63,NA,sab201805q3h
2018,121,5,1,1800,-34.7,970.5,3.2,170,64,NA,sab201805q3h
2018,121,5,1,2100,-35,969.1,2.7,188,65.9,NA,sab201805q3h
2018,122,5,2,0,-34.2,967.7,2.9,170,65.5,NA,sab201805q3h
2018,122,5,2,300,-32,966.7,4.4,168,65.4,NA,sab201805q3h
2018,122,5,2,600,-31.9,965.8,4.3,158,66,NA,sab201805q3h
2018,122,5,2,900,-29.1,964.6,6,151,68.2,NA,sab201805q3h
2018,122,5,2,1200,-28.3,963.7,4.5,146,66.7,NA,sab201805q3h
2018,122,5,2,1500,-26.9,962.6,4.3,155,63,NA,sab201805q3h
2018,122,5,2,1800,-23.3,961.7,10.4,126,71,NA,sab201805q3h
2018,122,5,2,2100,-21.9,961.6,12.2,115,73.8,NA,sab201805q3h
2018,123,5,3,0,-21.4,963.1,14.4,128,74,NA,sab201805q3h
2018,123,5,3,300,-20.4,963.9,15.4,130,74,NA,sab201805q3h
2018,123,5,3,600,-19.3,963.9,15.6,124,75,NA,sab201805q3h
2018,123,5,3,900,-20.2,965.1,18.1,122,74,NA,sab201805q3h
2018,123,5,3,1200,-29,967.5,11.4,96,69.3,NA,sab201805q3h
2018,123,5,3,1500,-21.9,968.3,11.5,120,75,NA,sab201805q3h
2018,123,5,3,1800,-27.9,969.9,8.5,100,70,NA,sab201805q3h
2018,123,5,3,2100,-31.8,972.2,6.8,96,67,NA,sab201805q3h
2018,124,5,4,0,-34.9,974,1.8,64,64,NA,sab201805q3h
2018,124,5,4,300,-33.9,974.9,1.1,56,64,NA,sab201805q3h
2018,124,5,4,600,-33.2,974.4,0.7,56,65.4,NA,sab201805q3h
2018,124,5,4,900,-33.5,975.8,1.6,149,61,NA,sab201805q3h
2018,124,5,4,1200,-32.3,975.6,0,0,62,NA,sab201805q3h
2018,124,5,4,1500,-32.2,975.5,0,0,67,NA,sab201805q3h
2018,124,5,4,1800,-31.3,976.2,3.2,163,66,NA,sab201805q3h
2018,124,5,4,2100,-33.6,976.6,2.9,168,66,NA,sab201805q3h
2018,125,5,5,0,-33.3,977.4,3.4,169,66,NA,sab201805q3h
2018,125,5,5,300,-35.3,977.7,2.4,167,64.7,NA,sab201805q3h
2018,125,5,5,600,-34.9,978,2.5,115,65,NA,sab201805q3h
2018,125,5,5,900,-34.2,978,3.7,172,64.1,NA,sab201805q3h
2018,125,5,5,1200,-38.4,978.2,2,179,63,NA,sab201805q3h
2018,125,5,5,1500,-36.2,977.8,0,0,64,NA,sab201805q3h
2018,125,5,5,1800,-33.7,977.1,0,0,64,NA,sab201805q3h
2018,125,5,5,2100,-35.8,976.3,1.6,227,63,NA,sab201805q3h
2018,126,5,6,0,-34.8,975.4,2.9,164,64,NA,sab201805q3h
2018,126,5,6,300,-39.8,974.8,0,0,62,NA,sab201805q3h
2018,126,5,6,600,-41.7,973.1,0,0,61,NA,sab201805q3h
2018,126,5,6,900,-45.4,973.5,1.2,142,59,NA,sab201805q3h
2018,126,5,6,1200,-45.3,974,2.6,122,59,NA,sab201805q3h
2018,126,5,6,1500,-46.9,973.7,2.4,125,58,NA,sab201805q3h
2018,126,5,6,1800,-47.5,975,2.6,128,58,NA,sab201805q3h
2018,126,5,6,2100,-47.6,975.3,2.3,163,57.9,NA,sab201805q3h
2018,127,5,7,0,-46.5,975,1.2,152,58,NA,sab201805q3h
2018,127,5,7,300,-44.5,974,0.4,105,59,NA,sab201805q3h
2018,127,5,7,600,-43.8,973.5,0.7,235,60,NA,sab201805q3h
2018,127,5,7,900,-42.4,974.2,0,0,60,NA,sab201805q3h
2018,127,5,7,1200,-45.3,974.7,1.8,193,59,NA,sab201805q3h
2018,127,5,7,1500,-46,976.1,2,146,58,NA,sab201805q3h
2018,127,5,7,1800,-44.9,977.2,1.5,218,59,NA,sab201805q3h
2018,127,5,7,2100,-42.3,977.3,1.9,170,59,NA,sab201805q3h
2018,128,5,8,0,-43.1,977.3,1.8,194,59,NA,sab201805q3h
2018,128,5,8,300,-35.4,976.2,3.2,182,63,NA,sab201805q3h
2018,128,5,8,600,-38.2,974.9,2.4,230,61.9,NA,sab201805q3h
2018,128,5,8,900,-38,974.4,2.1,193,62,NA,sab201805q3h
2018,128,5,8,1200,-37.9,974.5,3.4,139,61.8,NA,sab201805q3h
2018,128,5,8,1500,-37.7,975,2.8,184,62,NA,sab201805q3h
2018,128,5,8,1800,-37.8,976,2.9,125,62,NA,sab201805q3h
2018,128,5,8,2100,-43.5,978,1.4,153,60,NA,sab201805q3h
2018,129,5,9,0,-44.4,979,3.2,141,59.3,NA,sab201805q3h
2018,129,5,9,300,-44.8,979.3,3.4,160,59,NA,sab201805q3h
2018,129,5,9,600,-45.7,978.8,2.3,110,58.5,NA,sab201805q3h
2018,129,5,9,900,-45.7,977.5,1.8,172,58,NA,sab201805q3h
2018,129,5,9,1200,-45.9,975.8,1.2,204,58,NA,sab201805q3h
2018,129,5,9,1500,-45.6,973.4,1,236,57.8,NA,sab201805q3h
2018,129,5,9,1800,-45.3,971.6,2.9,214,58,NA,sab201805q3h
2018,129,5,9,2100,-47.7,969.6,2.3,159,57,NA,sab201805q3h
2018,130,5,10,0,-46.5,967.5,0,0,57,NA,sab201805q3h
2018,130,5,10,300,-42.9,965.2,0,0,59.2,NA,sab201805q3h
2018,130,5,10,600,-41.6,961.5,2.3,251,60,NA,sab201805q3h
2018,130,5,10,900,-38.2,958.3,3.4,235,61.7,NA,sab201805q3h
2018,130,5,10,1200,-29.6,956.8,5.6,194,68,NA,sab201805q3h
2018,130,5,10,1500,-18.3,956,12,147,77,NA,sab201805q3h
2018,130,5,10,1800,-16.5,955.6,17,122,80,NA,sab201805q3h
2018,130,5,10,2100,-30.7,959.9,8.5,118,68,NA,sab201805q3h
2018,131,5,11,0,-32.6,961.5,8,98,66.7,NA,sab201805q3h
2018,131,5,11,300,-26.4,962.4,12.4,122,71,NA,sab201805q3h
2018,131,5,11,600,-18.7,958.9,9.8,118,78,NA,sab201805q3h
2018,131,5,11,900,-12.8,956.9,17.5,128,85,NA,sab201805q3h
2018,131,5,11,1200,-9.8,954.1,21.7,134,89.7,NA,sab201805q3h
2018,131,5,11,1500,-8.3,953.5,26.1,136,94,NA,sab201805q3h
2018,131,5,11,1800,-8.3,955.1,27.4,139,94,NA,sab201805q3h
2018,131,5,11,2100,-8.2,957.9,26.9,139,94,NA,sab201805q3h
2018,132,5,12,0,-9.5,960.2,22.6,140,92,NA,sab201805q3h
2018,132,5,12,300,-9,962.2,19.6,132,93,NA,sab201805q3h
2018,132,5,12,600,-8.1,961.8,17.6,134,95,NA,sab201805q3h
2018,132,5,12,900,-8.6,963.1,18.7,134,94,NA,sab201805q3h
2018,132,5,12,1200,-9.9,964.4,18.7,141,91,NA,sab201805q3h
2018,132,5,12,1500,-9.2,964.8,21.3,140,93,NA,sab201805q3h
2018,132,5,12,1800,-10.9,966.5,20.3,140,89,NA,sab201805q3h
2018,132,5,12,2100,-12.1,967.2,19.9,136,87,NA,sab201805q3h
2018,133,5,13,0,-13.4,968.6,21,136,84.7,NA,sab201805q3h
2018,133,5,13,300,-13,969.9,18.8,137,84,NA,sab201805q3h
2018,133,5,13,600,-13.2,970.9,18.5,133,82.6,NA,sab201805q3h
2018,133,5,13,900,-13.9,971.6,14.8,144,81,NA,sab201805q3h
2018,133,5,13,1200,-14.9,971.5,14.8,138,78,NA,sab201805q3h
2018,133,5,13,1500,-14.7,970.4,12.8,133,76,NA,sab201805q3h
2018,133,5,13,1800,-14.1,969.7,11.4,132,73,NA,sab201805q3h
2018,133,5,13,2100,-12.6,968,11.1,136,78.6,NA,sab201805q3h
2018,134,5,14,0,-10.6,966.2,15.5,126,72,NA,sab201805q3h
2018,134,5,14,300,-10,964.2,19.1,119,63,NA,sab201805q3h
2018,134,5,14,600,-10.5,963.2,18.9,123,60,NA,sab201805q3h
2018,134,5,14,900,-11.1,963.3,17.8,121,59.1,NA,sab201805q3h
2018,134,5,14,1200,-10.3,963.9,16.3,124,68,NA,sab201805q3h
2018,134,5,14,1500,-10.4,963.9,16.9,114,64,NA,sab201805q3h
2018,134,5,14,1800,-10.7,965,17.4,120,64,NA,sab201805q3h
2018,134,5,14,2100,-11.5,966.4,17.5,124,66.8,NA,sab201805q3h
2018,135,5,15,0,-13.6,969.7,15.1,148,75,NA,sab201805q3h
2018,135,5,15,300,-15.8,971.9,12.3,148,70.7,NA,sab201805q3h
2018,135,5,15,600,-17.1,974.3,11.3,128,61,NA,sab201805q3h
2018,135,5,15,900,-17.9,975.3,15.2,118,59.2,NA,sab201805q3h
2018,135,5,15,1200,-23,980.2,14.6,120,60,NA,sab201805q3h
2018,135,5,15,1500,-24.8,983.2,16.7,109,71,NA,sab201805q3h
2018,135,5,15,1800,-26.2,986.4,11.3,101,71,NA,sab201805q3h
2018,135,5,15,2100,-19.3,986.3,13.7,125,77,NA,sab201805q3h
2018,136,5,16,0,-20,984.2,9.9,108,74.3,NA,sab201805q3h
2018,136,5,16,300,-20.2,981.4,7.1,143,66.3,NA,sab201805q3h
2018,136,5,16,600,-18.5,977.4,6.7,175,67.2,NA,sab201805q3h
2018,136,5,16,900,-12.1,973.8,13.5,136,76,NA,sab201805q3h
2018,136,5,16,1200,-12.7,972.3,6.4,128,60.5,NA,sab201805q3h
2018,136,5,16,1500,-11.1,970.3,14.1,146,72,NA,sab201805q3h
2018,136,5,16,1800,-12,971.8,8.3,152,84,NA,sab201805q3h
2018,136,5,16,2100,-13,972.5,13.6,133,85,NA,sab201805q3h
2018,137,5,17,0,-29.7,977.4,13,98,69,NA,sab201805q3h
2018,137,5,17,300,-27.9,981.3,13.4,100,70,NA,sab201805q3h
2018,137,5,17,600,-27.8,985.5,15.4,113,70,NA,sab201805q3h
2018,137,5,17,900,-27.2,989.3,12.6,108,71,NA,sab201805q3h
2018,137,5,17,1200,-25.8,991.9,12,109,71,NA,sab201805q3h
2018,137,5,17,1500,-25.4,993.5,8.6,109,72,NA,sab201805q3h
2018,137,5,17,1800,-25.5,995.2,3.5,123,70.9,NA,sab201805q3h
2018,137,5,17,2100,-26.1,995.2,1.6,153,71,NA,sab201805q3h
2018,138,5,18,0,-27.1,994.9,0,0,70,NA,sab201805q3h
2018,138,5,18,300,-31.1,993.1,2.2,154,67,NA,sab201805q3h
2018,138,5,18,600,-33.9,991.7,2.6,318,66,NA,sab201805q3h
2018,138,5,18,900,-34.4,990.3,2.4,302,65,NA,sab201805q3h
2018,138,5,18,1200,-34.1,988.3,3,315,66,NA,sab201805q3h
2018,138,5,18,1500,-35.4,988.5,1.5,185,64,NA,sab201805q3h
2018,138,5,18,1800,-36.8,988.7,4.4,117,64,NA,sab201805q3h
2018,138,5,18,2100,-33.2,987.8,4.6,84,66.2,NA,sab201805q3h
2018,139,5,19,0,-31.5,987.3,3.5,139,67,NA,sab201805q3h
2018,139,5,19,300,-30.8,986.7,3,117,67.7,NA,sab201805q3h
2018,139,5,19,600,-34.7,986.1,1.7,155,65,NA,sab201805q3h
2018,139,5,19,900,-35,985.8,2.2,258,65,NA,sab201805q3h
2018,139,5,19,1200,-31,983.9,2.7,228,67,NA,sab201805q3h
2018,139,5,19,1500,-26.8,982.1,3.8,190,70.3,NA,sab201805q3h
2018,139,5,19,1800,-26.1,980.6,3.6,178,71,NA,sab201805q3h
2018,139,5,19,2100,-25.2,978.6,0,0,71.9,NA,sab201805q3h
2018,140,5,20,0,-26.3,977.6,2.2,184,70,NA,sab201805q3h
2018,140,5,20,300,-29.1,976.3,5.4,172,69,NA,sab201805q3h
2018,140,5,20,600,-24.1,975.4,6.8,132,70.5,NA,sab201805q3h
2018,140,5,20,900,-30.4,975,3.8,184,64,NA,sab201805q3h
2018,140,5,20,1200,-22.5,975.6,8.3,148,68.6,NA,sab201805q3h
2018,140,5,20,1500,-22.6,977.3,15.8,117,73,NA,sab201805q3h
2018,140,5,20,1800,-19.3,980.1,18,126,76.5,NA,sab201805q3h
2018,140,5,20,2100,-19.4,982,15.6,130,76,NA,sab201805q3h
2018,141,5,21,0,-20.2,984,12.5,129,75.4,NA,sab201805q3h
2018,141,5,21,300,-25.5,985.7,4,149,69,NA,sab201805q3h
2018,141,5,21,600,-22.1,987.7,9,149,72,NA,sab201805q3h
2018,141,5,21,900,-24.6,989.9,7.7,145,69,NA,sab201805q3h
2018,141,5,21,1200,-28.8,993,7.9,144,61,NA,sab201805q3h
2018,141,5,21,1500,-30.7,995.1,10.7,132,66.9,NA,sab201805q3h
2018,141,5,21,1800,-33.7,997.6,5.7,144,65,NA,sab201805q3h
2018,141,5,21,2100,-34.8,999.3,5.4,121,62,NA,sab201805q3h
2018,142,5,22,0,-36.1,1001.1,3.6,149,59,NA,sab201805q3h
2018,142,5,22,300,-38.4,1000.9,2.8,146,59.8,NA,sab201805q3h
2018,142,5,22,600,-40.2,1001.3,2.8,148,60,NA,sab201805q3h
2018,142,5,22,900,-42,1001.5,2,155,60,NA,sab201805q3h
2018,142,5,22,1200,-42.1,1000.4,4.8,142,61,NA,sab201805q3h
2018,142,5,22,1500,-42.8,999.7,3.6,141,60,NA,sab201805q3h
2018,142,5,22,1800,-41.3,997.7,5.4,146,60,NA,sab201805q3h
2018,142,5,22,2100,-40.9,995.3,6.1,130,60,NA,sab201805q3h
2018,143,5,23,0,-39.4,992.3,5.3,133,60,NA,sab201805q3h
2018,143,5,23,300,-40.5,989.5,3.5,206,60,NA,sab201805q3h
2018,143,5,23,600,-39.1,984.8,3.4,217,59,NA,sab201805q3h
2018,143,5,23,900,-36.6,981,4,232,56,NA,sab201805q3h
2018,143,5,23,1200,-33.3,977.7,4.1,175,57,NA,sab201805q3h
2018,143,5,23,1500,-35.7,974,3,248,58,NA,sab201805q3h
2018,143,5,23,1800,-30.7,971.8,0.3,84,57,NA,sab201805q3h
2018,143,5,23,2100,-24.1,971.3,0,65,56.2,NA,sab201805q3h
2018,144,5,24,0,-25.3,970.3,6.1,191,59,NA,sab201805q3h
2018,144,5,24,300,-21.9,968.9,5.4,173,64,NA,sab201805q3h
2018,144,5,24,600,-16.5,968.4,13,127,77.5,NA,sab201805q3h
2018,144,5,24,900,-21.1,971.6,9.3,116,75,NA,sab201805q3h
2018,144,5,24,1200,-24.1,971.5,10.8,96,72,NA,sab201805q3h
2018,144,5,24,1500,-24.1,971.6,7.8,90,73,NA,sab201805q3h
2018,144,5,24,1800,-16.5,970.4,16.6,130,80,NA,sab201805q3h
2018,144,5,24,2100,-16,969.6,18.3,125,80,NA,sab201805q3h
2018,145,5,25,0,-16.8,968.8,11.3,131,78.6,NA,sab201805q3h
2018,145,5,25,300,-20.2,966.9,7.3,145,68,NA,sab201805q3h
2018,145,5,25,600,-23.6,965.7,4.2,168,65.7,NA,sab201805q3h
2018,145,5,25,900,-21.8,965.4,2.7,188,61,NA,sab201805q3h
2018,145,5,25,1200,-24.3,965,1.4,219,66,NA,sab201805q3h
2018,145,5,25,1500,-24.6,965.5,1.5,40,61,NA,sab201805q3h
2018,145,5,25,1800,-21.9,965.6,3.4,330,68.4,NA,sab201805q3h
2018,145,5,25,2100,-29.9,966.9,2.5,160,66,NA,sab201805q3h
2018,146,5,26,0,-28.5,968.2,3,230,63.7,NA,sab201805q3h
2018,146,5,26,300,-26,968.4,1.6,327,49,NA,sab201805q3h
2018,146,5,26,600,-32.7,969.8,2.4,306,67,NA,sab201805q3h
2018,146,5,26,900,-27.2,974.3,1.5,80,55,NA,sab201805q3h
2018,146,5,26,1200,-32.5,977.5,3.4,162,60,NA,sab201805q3h
2018,146,5,26,1500,-33.7,980,2.1,164,64,NA,sab201805q3h
2018,146,5,26,1800,-31.5,981.5,4.7,142,59,NA,sab201805q3h
2018,146,5,26,2100,-28,983.5,6.9,132,53.1,NA,sab201805q3h
2018,147,5,27,0,-31.4,985.5,5,155,54,NA,sab201805q3h
2018,147,5,27,300,-30,986.4,2.4,128,48,NA,sab201805q3h
2018,147,5,27,600,-25.3,987.5,2.8,169,36,NA,sab201805q3h
2018,147,5,27,900,-33.1,988.5,3.1,205,53,NA,sab201805q3h
2018,147,5,27,1200,-29.3,988.9,2.1,248,45,NA,sab201805q3h
2018,147,5,27,1500,-35,989.6,1.1,297,51.8,NA,sab201805q3h
2018,147,5,27,1800,-29.8,989.6,2.6,137,45,NA,sab201805q3h
2018,147,5,27,2100,-37.8,989.5,1.8,228,57,NA,sab201805q3h
2018,148,5,28,0,-36.8,989.6,2.9,183,57,NA,sab201805q3h
2018,148,5,28,300,-36.5,989.5,3.9,162,57,NA,sab201805q3h
2018,148,5,28,600,-37,989.1,4,164,59,NA,sab201805q3h
2018,148,5,28,900,-37.1,988.9,3.3,156,59,NA,sab201805q3h
2018,148,5,28,1200,-37.1,987.4,3.2,189,59,NA,sab201805q3h
2018,148,5,28,1500,-36,986,4.4,182,59,NA,sab201805q3h
2018,148,5,28,1800,-33.8,983.8,5.5,179,56.9,NA,sab201805q3h
2018,148,5,28,2100,-36.2,982.3,3.2,197,57,NA,sab201805q3h
2018,149,5,29,0,-36.6,979.8,3.6,183,59,NA,sab201805q3h
2018,149,5,29,300,-40.4,977.5,1.5,221,60,NA,sab201805q3h
2018,149,5,29,600,-34.3,975.4,1.2,245,57,NA,sab201805q3h
2018,149,5,29,900,-35.3,973.9,3.2,324,59,NA,sab201805q3h
2018,149,5,29,1200,-40.6,973.7,3,6,61,NA,sab201805q3h
2018,149,5,29,1500,-41.8,976.4,3.3,128,60,NA,sab201805q3h
2018,149,5,29,1800,-40.1,977,3.5,158,60.8,NA,sab201805q3h
2018,149,5,29,2100,-35.4,977,4.5,200,62,NA,sab201805q3h
2018,150,5,30,0,-32.4,978,5.6,182,59.6,NA,sab201805q3h
2018,150,5,30,300,-30.2,978.3,4.8,198,59,NA,sab201805q3h
2018,150,5,30,600,-28.4,979,5.2,173,56.6,NA,sab201805q3h
2018,150,5,30,900,-25.2,979.5,7.7,141,63,NA,sab201805q3h
2018,150,5,30,1200,-19.5,980.6,12.6,136,62.4,NA,sab201805q3h
2018,150,5,30,1500,-22.1,981.5,10,133,65,NA,sab201805q3h
2018,150,5,30,1800,-20.6,982.2,11.2,136,59,NA,sab201805q3h
2018,150,5,30,2100,-19.4,983.3,12.5,133,64,NA,sab201805q3h
2018,151,5,31,0,-20.8,984.5,15,120,72,NA,sab201805q3h
2018,151,5,31,300,-21.7,986.1,13.2,124,69.3,NA,sab201805q3h
2018,151,5,31,600,-22.1,986.9,9.9,129,69,NA,sab201805q3h
2018,151,5,31,900,-23.1,987.3,12.3,120,68.9,NA,sab201805q3h
2018,151,5,31,1200,-26.4,988.5,8.6,126,66,NA,sab201805q3h
2018,151,5,31,1500,-29.5,989.4,5.1,150,64,NA,sab201805q3h
2018,151,5,31,1800,-31.1,989.9,6.1,156,63,NA,sab201805q3h
2018,151,5,31,2100,-30.8,989.5,6.4,151,60,NA,sab201805q3h
2018,152,6,1,0,-32.6,990.1,3.2,141,60,NA,sab201806q3h
2018,152,6,1,300,-33.4,989.9,3.4,162,61.2,NA,sab201806q3h
2018,152,6,1,600,-30,990.2,4.2,156,59,NA,sab201806q3h
2018,152,6,1,900,-26.9,989.8,3.3,176,59,NA,sab201806q3h
2018,152,6,1,1200,-27.3,989.9,5,171,66,NA,sab201806q3h
2018,152,6,1,1500,-24.9,989.4,5.6,135,55.9,NA,sab201806q3h
2018,152,6,1,1800,-21.2,989.5,5.8,155,55.3,NA,sab201806q3h
2018,152,6,1,2100,-23.8,988,3.6,158,59,NA,sab201806q3h
2018,153,6,2,0,-22.2,987.4,5.9,153,56,NA,sab201806q3h
2018,153,6,2,300,-21.6,985.1,6.5,152,58,NA,sab201806q3h
2018,153,6,2,600,-23.5,983.3,4.7,145,60.5,NA,sab201806q3h
2018,153,6,2,900,-23.8,981.3,2.5,203,62,NA,sab201806q3h
2018,153,6,2,1200,-21.1,980.1,6.2,129,57,NA,sab201806q3h
2018,153,6,2,1500,-24.4,977.3,3.9,205,62,NA,sab201806q3h
2018,153,6,2,1800,-18.9,973.3,3.1,206,48,NA,sab201806q3h
2018,153,6,2,2100,-28.1,967.8,3,335,62,NA,sab201806q3h
2018,154,6,3,0,-26.3,961.8,0.3,304,59,NA,sab201806q3h
2018,154,6,3,300,-21.7,957,3.1,120,58,NA,sab201806q3h
2018,154,6,3,600,-18.2,955.1,6.5,175,77,NA,sab201806q3h
2018,154,6,3,900,-19.1,955.1,11.7,134,72,NA,sab201806q3h
2018,154,6,3,1200,-28.1,957.6,11,120,67.5,NA,sab201806q3h
2018,154,6,3,1500,-32.8,962.1,11.7,116,66,NA,sab201806q3h
2018,154,6,3,1800,-37.2,966.2,6.8,89,63,NA,sab201806q3h
2018,154,6,3,2100,-33.9,969.2,3.8,152,64,NA,sab201806q3h
2018,155,6,4,0,-33.2,972.2,10.1,110,65.4,NA,sab201806q3h
2018,155,6,4,300,-32.4,975.6,9.5,106,65,NA,sab201806q3h
2018,155,6,4,600,-33.2,978.6,9.2,108,65,NA,sab201806q3h
2018,155,6,4,900,-34.8,980.6,9,98,64,NA,sab201806q3h
2018,155,6,4,1200,-34.1,982.9,7.9,112,63,NA,sab201806q3h
2018,155,6,4,1500,-33.5,984,3.2,140,61.6,NA,sab201806q3h
2018,155,6,4,1800,-35.1,984.3,3,120,62,NA,sab201806q3h
2018,155,6,4,2100,-35.3,983.8,3.8,165,60.2,NA,sab201806q3h
2018,156,6,5,0,-36.9,982.6,3.4,133,59,NA,sab201806q3h
2018,156,6,5,300,-36.3,981.1,2.8,159,59.1,NA,sab201806q3h
2018,156,6,5,600,-36.7,980,3,178,60,NA,sab201806q3h
2018,156,6,5,900,-37.1,978,5.4,109,59,NA,sab201806q3h
2018,156,6,5,1200,-36.9,976.5,8.8,106,59,NA,sab201806q3h
2018,156,6,5,1500,-37.9,976.1,3.9,125,60,NA,sab201806q3h
2018,156,6,5,1800,-40.1,975.5,5.1,127,59,NA,sab201806q3h
2018,156,6,5,2100,-39,976.2,7.8,126,59,NA,sab201806q3h
2018,157,6,6,0,-35.6,974,11.7,98,58.9,NA,sab201806q3h
2018,157,6,6,300,-35.3,973.5,9.7,105,60,NA,sab201806q3h
2018,157,6,6,600,-37.3,973.5,4,143,59,NA,sab201806q3h
2018,157,6,6,900,-36.9,973.4,3.6,172,57,NA,sab201806q3h
2018,157,6,6,1200,-33,972.4,10.5,114,64,NA,sab201806q3h
2018,157,6,6,1500,-33.8,972.2,11,109,64,NA,sab201806q3h
2018,157,6,6,1800,-35.8,971.5,8.9,105,62,NA,sab201806q3h
2018,157,6,6,2100,-36,971.4,4.3,157,61,NA,sab201806q3h
2018,158,6,7,0,-33.4,969.4,4.5,124,59.8,NA,sab201806q3h
2018,158,6,7,300,-35.7,967.2,3.1,217,61,NA,sab201806q3h
2018,158,6,7,600,-25.2,965.3,8,154,53.9,NA,sab201806q3h
2018,158,6,7,900,-21.9,964.7,11.1,146,72,NA,sab201806q3h
2018,158,6,7,1200,-32.2,964.5,6.7,83,66,NA,sab201806q3h
2018,158,6,7,1500,-31.9,965.2,8.1,92,61,NA,sab201806q3h
