Station,Date,Year,Month,Day_Night,Krill_per_1m2,Krill_per_1m2_log
pol1981jaz85b,1981-03-07,1981,3,NA,NA,NA
pol1981jaz85com,1981-03-07,1981,3,NA,0,0
pol1981jaz87a,1981-03-07,1981,3,NA,0,0
pol1981jaz87b,1981-03-07,1981,3,NA,NA,NA
pol1981jaz87com,1981-03-07,1981,3,NA,0,0
pol1981jaz88a,1981-03-08,1981,3,NA,0,0
pol1981jaz88b,1981-03-08,1981,3,NA,NA,NA
pol1981jaz88com,1981-03-08,1981,3,NA,0,0
pol1981jaz89,1981-03-09,1981,3,NA,0,0
pol1981jaz90a,1981-03-09,1981,3,NA,0,0
pol1981jaz90b,1981-03-09,1981,3,NA,NA,NA
pol1981jaz90com,1981-03-09,1981,3,NA,0,0
pol1981jaz92,1981-03-09,1981,3,NA,0,0
pol1981jaz94a,1981-03-09,1981,3,NA,0,0
pol1981jaz94b,1981-03-09,1981,3,NA,NA,NA
pol1981jaz94com,1981-03-09,1981,3,NA,0,0
pol1981jaz96,1981-03-10,1981,3,NA,0,0
pol1981jaz97a,1981-03-10,1981,3,NA,0,0
pol1981jaz97b,1981-03-10,1981,3,NA,NA,NA
pol1981jaz97com,1981-03-10,1981,3,NA,0,0
pol1981jaz98,1981-03-10,1981,3,NA,0,0
pol1984wit10,1983-12-10,1983,12,NA,2.447,0.5374412834079476
pol1984wit102,1983-12-24,1983,12,NA,1.744,0.43838410703471403
pol1984wit104,1983-12-24,1983,12,NA,1.769,0.4423229557455745
pol1984wit107,1983-12-25,1983,12,NA,3.559,0.6588695922019623
pol1984wit111,1983-12-25,1983,12,NA,0.436,0.15715443990628153
pol1984wit113,1983-12-26,1983,12,NA,0,0
pol1984wit116,1983-12-26,1983,12,NA,0.5,0.17609125905568124
pol1984wit119,1983-12-27,1983,12,NA,0,0
pol1984wit12,1983-12-11,1983,12,NA,1.813,0.4491697321652009
pol1984wit121,1983-12-27,1983,12,NA,4.232,0.7186677353162109
pol1984wit123,1983-12-28,1983,12,NA,0.813,0.25839780409550867
pol1984wit127,1983-12-28,1983,12,NA,1.434,0.3863205738940462
pol1984wit129,1983-12-29,1983,12,NA,1.053,0.31238894937059186
pol1984wit131,1983-12-29,1983,12,NA,0,0
pol1984wit134,1983-12-30,1983,12,NA,0,0
pol1984wit137,1983-12-30,1983,12,NA,0,0
pol1984wit140,1983-12-31,1983,12,NA,0,0
pol1984wit142,1983-12-31,1983,12,NA,0.851,0.2674064187529041
pol1984wit145,1983-12-31,1983,12,NA,0,0
pol1984wit150,1984-01-01,1984,1,NA,2.625,0.5593080109070125
pol1984wit152,1984-01-01,1984,1,NA,1.301,0.36191661866864344
pol1984wit154,1984-01-02,1984,1,NA,1.839,0.4531653925258572
pol1984wit156,1984-01-02,1984,1,NA,56.768,1.761687331986636
pol1984wit159,1984-01-03,1984,1,NA,0,0
pol1984wit162,1984-01-03,1984,1,NA,6.266,0.8612953935266958
pol1984wit165,1984-01-04,1984,1,NA,18.304,1.2856473089007294
pol1984wit168,1984-01-04,1984,1,NA,14.395,1.1873796932392169
pol1984wit17,1983-12-11,1983,12,NA,0.412,0.14983469671578495
pol1984wit170,1984-01-05,1984,1,NA,0,0
pol1984wit173,1984-01-05,1984,1,NA,7.451,0.9269081017054358
pol1984wit176,1984-01-06,1984,1,NA,24.805,1.4117038634059706
pol1984wit184,1984-01-06,1984,1,NA,3.669,0.6692238739308058
pol1984wit200,1984-01-07,1984,1,NA,272.488,2.436938275283285
pol1984wit208,1984-01-07,1984,1,NA,104.913,2.024949269661401
pol1984wit210,1984-01-08,1984,1,NA,1.355,0.371990911464915
pol1984wit213,1984-01-08,1984,1,NA,1.854,0.45545396877862815
pol1984wit217,1984-01-08,1984,1,NA,0,0
pol1984wit23,1983-12-12,1983,12,NA,8.908,0.9959859979137994
pol1984wit29,1983-12-12,1983,12,NA,2.404,0.5319895514125502
pol1984wit3,1983-12-10,1983,12,NA,1.268,0.35564305022086895
pol1984wit39,1983-12-13,1983,12,NA,1.738,0.4374334437979712
pol1984wit41,1983-12-13,1983,12,NA,0.936,0.28690535297237485
pol1984wit52,1983-12-14,1983,12,NA,12.529,1.1312656967800316
pol1984wit55,1983-12-14,1983,12,NA,4.518,0.7417816961431667
pol1984wit58,1983-12-15,1983,12,NA,3.261,0.6295115342004532
pol1984wit60,1983-12-15,1983,12,NA,0.472,0.16790781000148003
pol1984wit62,1983-12-16,1983,12,NA,1.533,0.40363518979054797
pol1984wit64,1983-12-16,1983,12,NA,0.541,0.1878026387184193
pol1984wit67,1983-12-17,1983,12,NA,0.443,0.15926633109349422
pol1984wit70,1983-12-17,1983,12,NA,0,0
pol1984wit73,1983-12-18,1983,12,NA,2.08,0.48855071650044424
pol1984wit75,1983-12-18,1983,12,NA,0,0
pol1984wit77,1983-12-19,1983,12,NA,0,0
pol1984wit79,1983-12-19,1983,12,NA,0.327,0.1228709228644355
pol1984wit8,1983-12-10,1983,12,NA,2.566,0.5521813388393357
pol1984wit81,1983-12-20,1983,12,NA,0,0
pol1984wit83,1983-12-20,1983,12,NA,0,0
pol1984wit86,1983-12-21,1983,12,NA,0,0
pol1984wit88,1983-12-21,1983,12,NA,0,0
pol1984wit91,1983-12-22,1983,12,NA,7.384,0.9234512696396514
pol1984wit93,1983-12-22,1983,12,NA,2.763,0.5755342183198644
pol1984wit96,1983-12-23,1983,12,NA,407.65,2.611351503254819
pol1984wit99,1983-12-23,1983,12,NA,2895.407,3.4618595884072367
vsi1976xxx10,1975-11-22,1975,11,day,0,0
vsi1976xxx100,1976-01-04,1976,1,night,NA,NA
vsi1976xxx103,1976-01-07,1976,1,night,NA,NA
vsi1976xxx105,1976-01-08,1976,1,night,NA,NA
vsi1976xxx107,1976-01-09,1976,1,night,NA,NA
vsi1976xxx11,1975-11-22,1975,11,day,0,0
vsi1976xxx110,1976-01-23,1976,1,day,0,0
vsi1976xxx113,1976-01-24,1976,1,day,0,0
vsi1976xxx115,1976-01-25,1976,1,night,0,0
vsi1976xxx116,1976-01-25,1976,1,day,0,0
vsi1976xxx12,1975-11-23,1975,11,day,0,0
vsi1976xxx120,1976-01-26,1976,1,day,0,0
vsi1976xxx121,1976-01-26,1976,1,day,0.348,0.129689892199301
vsi1976xxx123,1976-01-26,1976,1,day,0,0
vsi1976xxx126,1976-01-27,1976,1,day,0,0
vsi1976xxx137,1976-01-30,1976,1,day,3.473,0.6505988981726569
vsi1976xxx138,1976-01-31,1976,1,day,36.093,1.5692919595285866
vsi1976xxx139,1976-01-31,1976,1,day,61.081,1.792958703916757
vsi1976xxx140,1976-01-31,1976,1,day,0.59,0.20139712432045143
vsi1976xxx141,1976-02-01,1976,2,day,4.884,0.7696726640554925
vsi1976xxx142,1976-02-01,1976,2,day,0.448,0.1607685618611281
vsi1976xxx143,1976-02-01,1976,2,day,155.027,2.1931997582030687
vsi1976xxx144,1976-02-01,1976,2,day,2.935,0.5949447366950833
vsi1976xxx145,1976-02-02,1976,2,day,NA,NA
vsi1976xxx147,1976-02-02,1976,2,day,0.43,0.1553360374650618
vsi1976xxx148,1976-02-02,1976,2,day,1.51,0.3996737214810381
vsi1976xxx149,1976-02-03,1976,2,day,NA,NA
vsi1976xxx151,1976-02-04,1976,2,day,19.418,1.310013199479453
vsi1976xxx153,1976-02-04,1976,2,day,0,0
vsi1976xxx154,1976-02-04,1976,2,day,3.171,0.6202401898458313
vsi1976xxx155,1976-02-04,1976,2,day,6.659,0.8841720695239128
vsi1976xxx158,1976-02-05,1976,2,day,1.328,0.3669829759778509
vsi1976xxx159,1976-02-05,1976,2,day,0,0
vsi1976xxx160,1976-02-05,1976,2,day,0.046,0.01953168453125545
vsi1976xxx161,1976-02-06,1976,2,night,495.718,2.696109898185341
vsi1976xxx162,1976-02-06,1976,2,night,207.478,2.3190602320545697
vsi1976xxx163,1976-02-06,1976,2,day,1.446,0.38845645270026663
vsi1976xxx164,1976-02-06,1976,2,day,2.239,0.510410948010177
vsi1976xxx165,1976-02-06,1976,2,day,0,0
vsi1976xxx166,1976-02-06,1976,2,day,5.487,0.8120438979302267
vsi1976xxx167,1976-02-06,1976,2,day,0,0
vsi1976xxx168a,1976-02-06,1976,2,day,0,0
vsi1976xxx168aa,1976-02-09,1976,2,day,45.654,1.6688888850268873
vsi1976xxx168ab,1976-02-09,1976,2,day,NA,NA
vsi1976xxx168ac,1976-02-10,1976,2,night,634.42,2.8030608802313575
vsi1976xxx168ad,1976-02-10,1976,2,night,5417.366,3.7338683374287505
vsi1976xxx168ae,1976-02-10,1976,2,night,NA,NA
vsi1976xxx168af,1976-02-10,1976,2,night,4.049,0.7032053706954863
vsi1976xxx168ag,1976-02-10,1976,2,night,6.022,0.8464608251293324
vsi1976xxx168ah,1976-02-10,1976,2,day,217.886,2.3402179848790987
vsi1976xxx168ai,1976-02-10,1976,2,day,NA,NA
vsi1976xxx168aj,1976-02-10,1976,2,day,0,0
vsi1976xxx168bb,1976-02-06,1976,2,day,54.59,1.74499667403856
vsi1976xxx168bc,1976-02-06,1976,2,day,27.666,1.457367096534791
vsi1976xxx168bcom,1976-02-07,1976,2,night,2647.182,3.422947829287119
vsi1976xxx168bd,1976-02-07,1976,2,night,NA,NA
vsi1976xxx168be,1976-02-07,1976,2,night,1918.832,3.2832632262737524
vsi1976xxx168bf,1976-02-07,1976,2,day,NA,NA
vsi1976xxx168ccom,1976-02-07,1976,2,day,991.659,2.9968000844951326
vsi1976xxx168cg,1976-02-07,1976,2,day,0.097,0.04020662757471112
vsi1976xxx168ch,1976-02-07,1976,2,day,32.097,1.519788629954198
vsi1976xxx168ci,1976-02-07,1976,2,day,956.152,2.9809809111513594
vsi1976xxx168dcom,1976-02-08,1976,2,day,12977.418,4.11322175750728
vsi1976xxx168do,1976-02-08,1976,2,day,11445.849,4.058685953903418
vsi1976xxx168dp,1976-02-08,1976,2,day,35.705,1.5647252284074704
vsi1976xxx168dq,1976-02-08,1976,2,day,0,0
vsi1976xxx168dr,1976-02-08,1976,2,day,NA,NA
vsi1976xxx168ds,1976-02-08,1976,2,day,NA,NA
vsi1976xxx168j,1976-02-07,1976,2,day,0,0
vsi1976xxx168k,1976-02-07,1976,2,day,83.229,1.9254616446062958
vsi1976xxx168l,1976-02-08,1976,2,night,138.591,2.1448574184566427
vsi1976xxx168m,1976-02-08,1976,2,night,NA,NA
vsi1976xxx168n,1976-02-08,1976,2,day,34.53,1.5505952074893279
vsi1976xxx168t,1976-02-08,1976,2,day,NA,NA
vsi1976xxx168u,1976-02-08,1976,2,day,NA,NA
vsi1976xxx168v,1976-02-09,1976,2,night,4.805,0.7638022240745926
vsi1976xxx168w,1976-02-09,1976,2,night,NA,NA
vsi1976xxx168x,1976-02-09,1976,2,day,NA,NA
vsi1976xxx168y,1976-02-09,1976,2,day,0,0
vsi1976xxx168z,1976-02-09,1976,2,day,13047.548,4.115562187484895
vsi1976xxx169,1976-02-11,1976,2,night,30.645,1.5003051000105654
vsi1976xxx170,1976-02-11,1976,2,day,4.007,0.6995775913989091
vsi1976xxx173,1976-02-11,1976,2,day,1077.647,3.0328793399239027
vsi1976xxx176,1976-02-12,1976,2,day,0.881,0.27438879555037887
vsi1976xxx183,1976-02-13,1976,2,night,0.241,0.09377178149872986
vsi1976xxx185,1976-02-13,1976,2,day,0.098,0.04060234011407314
vsi1976xxx186,1976-02-13,1976,2,day,0.091,0.037824750588341866
vsi1976xxx189,1976-02-13,1976,2,night,29.964,1.490857058784643
vsi1976xxx190,1976-02-14,1976,2,night,6.366,0.8672317145188941
vsi1976xxx193,1976-02-14,1976,2,day,3.704,0.6724673130680822
vsi1976xxx195,1976-02-14,1976,2,day,0.484,0.17143390094300825
vsi1976xxx20,1975-11-27,1975,11,day,0,0
vsi1976xxx21,1975-11-28,1975,11,day,0,0
vsi1976xxx217,1976-02-24,1976,2,night,0,0
vsi1976xxx218,1976-02-24,1976,2,night,0.015,0.006466042249231681
vsi1976xxx219,1976-02-24,1976,2,day,20.449,1.3314070492197811
vsi1976xxx22,1975-11-28,1975,11,day,0,0
vsi1976xxx223,1976-02-24,1976,2,day,0,0
vsi1976xxx225,1976-02-25,1976,2,day,7.965,0.9525502938982017
vsi1976xxx226,1976-02-25,1976,2,day,0.188,0.07481644064517472
vsi1976xxx23,1975-11-29,1975,11,day,0.145,0.0588054866759068
vsi1976xxx239,1976-02-28,1976,2,day,3.036,0.6059511575648728
vsi1976xxx240,1976-02-29,1976,2,night,0.69,0.22788670461367355
vsi1976xxx241a,1976-02-29,1976,2,night,0.271,0.10414555055400815
vsi1976xxx241b,1976-02-29,1976,2,day,1.062,0.3142886609474978
vsi1976xxx243,1976-02-29,1976,2,day,0,0
vsi1976xxx244,1976-03-01,1976,3,night,0.028,0.011993114659256938
vsi1976xxx254,1976-03-03,1976,3,night,0.195,0.0773679052841565
vsi1976xxx25a,1975-11-30,1975,11,night,1121.881,3.050333733303523
vsi1976xxx25b,1975-11-30,1975,11,day,60.763,1.7907283827260423
vsi1976xxx25c,1975-11-30,1975,11,day,0.57,0.19589965240923368
vsi1976xxx25d,1975-11-30,1975,11,day,18.967,1.3003128179343697
vsi1976xxx25e,1975-12-01,1975,12,night,0,0
vsi1976xxx25f,1975-12-01,1975,12,day,0,0
vsi1976xxx25g,1975-12-01,1975,12,day,0,0
vsi1976xxx25h,1975-12-01,1975,12,day,0,0
vsi1976xxx25i,1975-12-02,1975,12,night,0.142,0.05766610390982921
vsi1976xxx267,1976-03-22,1976,3,day,0,0
vsi1976xxx26a,1975-12-02,1975,12,day,0,0
vsi1976xxx26b,1975-12-02,1975,12,day,0,0
vsi1976xxx26c,1975-12-02,1975,12,day,0,0
vsi1976xxx26d,1975-12-03,1975,12,night,0,0
vsi1976xxx26e,1975-12-03,1975,12,day,0,0
vsi1976xxx26f,1975-12-03,1975,12,day,0.362,0.13417710757676637
vsi1976xxx26g,1975-12-03,1975,12,day,258.786,2.4146157430165545
vsi1976xxx26h,1975-12-04,1975,12,night,180.626,2.2591780184597536
vsi1976xxx26i,1975-12-04,1975,12,day,342.807,2.536314714789733
vsi1976xxx26j,1975-12-04,1975,12,day,3.066,0.6091673743020197
vsi1976xxx26k,1975-12-04,1975,12,day,371.094,2.570652667097857
vsi1976xxx270,1976-03-23,1976,3,night,0.12,0.04921802267018165
vsi1976xxx276,1976-03-24,1976,3,day,0,0
vsi1976xxx278,1976-03-25,1976,3,night,0.749,0.24278980947867654
vsi1976xxx27a,1975-12-05,1975,12,day,302.521,2.4821887444017516
vsi1976xxx27b,1975-12-05,1975,12,day,7.519,0.9303886182443218
vsi1976xxx27c,1975-12-05,1975,12,day,1.021,0.30556631351530394
vsi1976xxx27d,1975-12-06,1975,12,day,7918.263,3.8986847661947377
vsi1976xxx27e,1975-12-06,1975,12,day,7.904,0.9495851513266519
vsi1976xxx27f,1975-12-06,1975,12,day,1036.153,3.0158428278976053
vsi1976xxx27g,1975-12-07,1975,12,night,1.314,0.3643633546157308
vsi1976xxx27h,1975-12-07,1975,12,day,0.212,0.0835026198302674
vsi1976xxx27i,1975-12-07,1975,12,day,0.768,0.24748226067705428
vsi1976xxx27j,1975-12-07,1975,12,day,0.185,0.07371835034612269
vsi1976xxx283,1976-03-26,1976,3,night,8.615,0.9829492885744987
vsi1976xxx285,1976-03-26,1976,3,day,0.072,0.03019478535675124
vsi1976xxx287,1976-03-26,1976,3,day,1587.336,3.2009423793948586
vsi1976xxx29,1975-12-09,1975,12,day,0.058,0.024485667699166973
vsi1976xxx292,1976-03-27,1976,3,day,0.476,0.16908635748702275
vsi1976xxx298,1976-03-29,1976,3,day,0,0
vsi1976xxx30,1975-12-09,1975,12,day,0.196,0.07773117965239201
vsi1976xxx310,1976-04-02,1976,4,day,0.125,0.05115252244738129
vsi1976xxx312,1976-04-03,1976,4,night,10.494,1.0604711927976789
vsi1976xxx315,1976-04-03,1976,4,day,233.444,2.3700391225505126
vsi1976xxx320,1976-04-04,1976,4,night,209.629,2.3235181658661315
vsi1976xxx321,1976-04-04,1976,4,day,50.344,1.7104896997514287
vsi1976xxx322,1976-04-04,1976,4,night,0.292,0.11126251365906528
vsi1976xxx324,1976-04-05,1976,4,night,2073.191,3.316848745508532
vsi1976xxx326,1976-04-05,1976,4,day,4.051,0.7033773685123496
vsi1976xxx327,1976-04-05,1976,4,night,188.796,2.2782870553187067
vsi1976xxx330,1976-04-07,1976,4,day,24.296,1.403051852588134
vsi1976xxx332,1976-04-07,1976,4,night,125.625,2.102519458368337
vsi1976xxx335,1976-04-09,1976,4,day,3851.66,3.585760683905497
vsi1976xxx336,1976-04-10,1976,4,night,3899.977,3.591173389736931
vsi1976xxx337,1976-04-10,1976,4,day,33.682,1.5401041338998749
vsi1976xxx338,1976-04-10,1976,4,day,7.578,0.9333860419030544
vsi1976xxx341,1976-04-11,1976,4,day,1.797,0.44669246637152715
vsi1976xxx346,1976-04-12,1976,4,day,0.23,0.08990511143939793
vsi1976xxx349,1976-04-15,1976,4,day,NA,NA
vsi1976xxx35,1975-12-11,1975,12,day,0.088,0.03662889536216113
vsi1976xxx354,1976-04-15,1976,4,night,9.25,1.0107238653917732
vsi1976xxx356,1976-04-17,1976,4,night,1.342,0.3695868907363443
vsi1976xxx357,1976-04-17,1976,4,day,150.219,2.1796063617785886
vsi1976xxx358,1976-04-18,1976,4,night,0,0
vsi1976xxx359,1976-04-18,1976,4,day,0,0
vsi1976xxx36,1975-12-11,1975,12,day,1.294,0.3605934135652489
vsi1976xxx360,1976-04-19,1976,4,night,0.135,0.05499586152914153
vsi1976xxx361,1976-04-19,1976,4,day,0.558,0.19256745333654568
vsi1976xxx362,1976-04-20,1976,4,night,313.787,2.498016788665289
vsi1976xxx364,1976-04-20,1976,4,night,429.057,2.6335260210328175
vsi1976xxx365,1976-04-21,1976,4,night,329.639,2.519354078775168
vsi1976xxx366,1976-04-21,1976,4,night,186.238,2.2723939935235378
vsi1976xxx367,1976-04-21,1976,4,night,597.534,2.7770888257415636
vsi1976xxx368,1976-04-21,1976,4,night,56.969,1.763195808595236
vsi1976xxx369,1976-04-21,1976,4,night,855.837,2.9328982119658176
vsi1976xxx37,1975-12-12,1975,12,day,1.272,0.3564083270389813
vsi1976xxx370,1976-04-21,1976,4,night,142.323,2.1563158901290844
vsi1976xxx371,1976-04-21,1976,4,night,1837.116,3.264372915412569
vsi1976xxx372,1976-04-21,1976,4,night,223.319,2.3508660602333817
vsi1976xxx373,1976-04-21,1976,4,night,700.011,2.8457248328052027
vsi1976xxx374,1976-04-21,1976,4,night,239.215,2.3806001230245517
vsi1976xxx376,1976-04-21,1976,4,day,717.407,2.8563705553498973
vsi1976xxx377,1976-04-21,1976,4,night,308.026,2.489995020465296
vsi1976xxx378,1976-04-21,1976,4,night,359.17,2.556507535865375
vsi1976xxx379,1976-04-22,1976,4,night,614.289,2.7890791509372015
vsi1976xxx381,1976-04-22,1976,4,night,3248.742,3.5118488833099484
vsi1976xxx383,1976-05-07,1976,5,day,NA,NA
vsi1976xxx386,1976-05-09,1976,5,day,NA,NA
vsi1976xxx388,1976-05-10,1976,5,night,NA,NA
vsi1976xxx389,1976-05-11,1976,5,day,NA,NA
vsi1976xxx390,1976-05-11,1976,5,night,NA,NA
vsi1976xxx391,1976-05-12,1976,5,night,NA,NA
vsi1976xxx392,1976-05-12,1976,5,day,NA,NA
vsi1976xxx394,1976-05-13,1976,5,day,NA,NA
vsi1976xxx395,1976-05-13,1976,5,day,NA,NA
vsi1976xxx397,1976-05-14,1976,5,night,NA,NA
vsi1976xxx4,1975-11-19,1975,11,day,0,0
vsi1976xxx400,1976-05-14,1976,5,day,NA,NA
vsi1976xxx401,1976-05-14,1976,5,day,NA,NA
vsi1976xxx402,1976-05-15,1976,5,day,NA,NA
vsi1976xxx403,1976-05-15,1976,5,night,NA,NA
vsi1976xxx43,1975-12-13,1975,12,day,2.387,0.5298151966446303
vsi1976xxx44,1975-12-13,1975,12,night,0.717,0.2347702951609165
vsi1976xxx45,1975-12-14,1975,12,day,0.135,0.05499586152914153
vsi1976xxx46,1975-12-14,1975,12,day,1.741,0.4379090355394984
vsi1976xxx47,1975-12-14,1975,12,night,144.943,2.1641832693529555
vsi1976xxx48,1975-12-15,1975,12,day,0.531,0.18497519069826104
vsi1976xxx5,1975-11-19,1975,11,night,0,0
vsi1976xxx50,1975-12-22,1975,12,day,1.717,0.4340896384178908
vsi1976xxx52,1975-12-22,1975,12,day,36.337,1.5721394197783738
vsi1976xxx53,1975-12-23,1975,12,night,355.049,2.551509770347099
vsi1976xxx54,1975-12-23,1975,12,day,181.44,2.261120063568901
vsi1976xxx55,1975-12-23,1975,12,day,77.318,1.893861588396023
vsi1976xxx58,1975-12-23,1975,12,day,28.089,1.46372879165109
vsi1976xxx59,1975-12-24,1975,12,night,55.988,1.7557834156296432
vsi1976xxx6,1975-11-20,1975,11,day,0,0
vsi1976xxx60,1975-12-24,1975,12,day,6.299,0.863263363650481
vsi1976xxx61,1975-12-24,1975,12,day,0,0
vsi1976xxx62,1975-12-24,1975,12,day,0,0
vsi1976xxx63,1975-12-26,1975,12,day,46.502,1.6767118953233557
vsi1976xxx64,1975-12-26,1975,12,day,1.277,0.3573630306151428
vsi1976xxx65,1975-12-26,1975,12,day,0.584,0.19975517725347472
vsi1976xxx66,1975-12-27,1975,12,day,0.377,0.13893394025692368
vsi1976xxx68,1975-12-27,1975,12,day,0,0
vsi1976xxx69,1975-12-27,1975,12,day,13.375,1.157607853361668
vsi1976xxx7,1975-11-20,1975,11,day,0,0
vsi1976xxx70,1975-12-27,1975,12,night,0.566,0.19479175772192453
vsi1976xxx71,1975-12-28,1975,12,day,0,0
vsi1976xxx73,1975-12-28,1975,12,day,0,0
vsi1976xxx74,1975-12-28,1975,12,day,0.214,0.08421868673923877
vsi1976xxx75,1975-12-30,1975,12,day,20566.105,4.313173165248068
vsi1976xxx8,1975-11-21,1975,11,day,0,0
vsi1976xxx80,1975-12-31,1975,12,day,22.907,1.3785250815449142
vsi1976xxx81,1975-12-31,1975,12,day,0.032,0.013679697291192559
vsi1976xxx82,1975-12-31,1975,12,day,0.487,0.17231096852195424
vsi1976xxx86,1976-01-01,1976,1,day,0.022,0.009450895798693935
vsi1976xxx87,1976-01-01,1976,1,day,0.05,0.021189299069938092
vsi1976xxx88,1976-01-01,1976,1,day,0.016,0.006893707947900456
vsi1976xxx89,1976-01-01,1976,1,day,5.033,0.7805333253164044
vsi1976xxx9,1975-11-21,1975,11,day,0,0
vsi1976xxx90,1976-01-01,1976,1,day,0.01,0.004321373782642578
vsi1976xxx91,1976-01-01,1976,1,day,0.033,0.014100321519620544
vsi1976xxx93,1976-01-02,1976,1,day,0.231,0.09025805293131633
vsi1976xxx95,1976-01-02,1976,1,day,0.224,0.08778141780954238
vsi1976xxx98,1976-01-03,1976,1,night,NA,NA
vsi1978xxx102,1977-11-29,1977,11,day,0.11,0.04532297878665747
vsi1978xxx103,1977-11-29,1977,11,day,0.046,0.01953168453125545
vsi1978xxx104,1977-11-29,1977,11,day,32.069,1.5194210621332878
vsi1978xxx107,1977-11-30,1977,11,day,0,0
vsi1978xxx108,1977-11-30,1977,11,day,0,0
vsi1978xxx109,1977-11-30,1977,11,day,0.156,0.06295783408451021
vsi1978xxx110,1977-12-01,1977,12,day,1.313,0.3641756327706194
vsi1978xxx114,1977-12-02,1977,12,day,1306.124,3.116316788775129
vsi1978xxx115,1977-12-02,1977,12,day,0.348,0.129689892199301
vsi1978xxx116,1977-12-02,1977,12,day,0.07,0.029383777685209667
vsi1978xxx117,1977-12-02,1977,12,day,1.387,0.37785241900675454
vsi1978xxx122,1977-12-04,1977,12,day,0.09,0.03742649794062367
vsi1978xxx123,1977-12-04,1977,12,day,0,0
vsi1978xxx124,1977-12-05,1977,12,day,1.386,0.3776704393343231
vsi1978xxx125,1977-12-05,1977,12,day,1.55,0.4065401804339551
vsi1978xxx127,1977-12-05,1977,12,day,0.094,0.039017321997412
vsi1978xxx128,1977-12-05,1977,12,day,61.531,1.7960953740030619
vsi1978xxx129,1977-12-05,1977,12,day,0,0
vsi1978xxx13,1977-11-06,1977,11,day,0.51,0.17897694729316943
vsi1978xxx136,1977-12-07,1977,12,day,0.066,0.027757204690553483
vsi1978xxx15,1977-11-07,1977,11,day,0.077,0.03221570329798157
vsi1978xxx158,1978-01-05,1978,1,night,7.279,0.9179778825929082
vsi1978xxx163,1978-01-06,1978,1,day,0.731,0.23829706787539381
vsi1978xxx166,1978-01-06,1978,1,day,0.145,0.0588054866759068
vsi1978xxx167,1978-01-06,1978,1,day,0.471,0.16761267272753014
vsi1978xxx169,1978-01-06,1978,1,day,0.875,0.27300127206373764
vsi1978xxx170,1978-01-07,1978,1,day,30.46,1.497758718287268
vsi1978xxx171,1978-01-07,1978,1,day,0.218,0.08564728829685654
vsi1978xxx174,1978-01-07,1978,1,day,16.975,1.2546688990549202
vsi1978xxx177,1978-01-07,1978,1,day,0.527,0.1838390370564212
vsi1978xxx182,1978-01-08,1978,1,day,0.073,0.030599721965951062
vsi1978xxx183,1978-01-08,1978,1,day,6.017,0.8461514765288155
vsi1978xxx184,1978-01-08,1978,1,day,1.271,0.35621713421973517
vsi1978xxx185,1978-01-08,1978,1,day,0.618,0.20897851727625347
vsi1978xxx188,1978-01-09,1978,1,day,6.513,0.8758133888397577
vsi1978xxx189a,1978-01-10,1978,1,day,38.05,1.5916210382133191
vsi1978xxx189b,1978-01-10,1978,1,day,18.218,1.2837081890474653
vsi1978xxx191,1978-01-10,1978,1,day,6.179,0.8560639533330998
vsi1978xxx206,1978-01-13,1978,1,day,0.058,0.024485667699166973
vsi1978xxx208,1978-01-13,1978,1,day,75.23,1.8821259197700317
vsi1978xxx209,1978-01-13,1978,1,day,0.382,0.14050804303817965
vsi1978xxx210,1978-01-14,1978,1,day,3.042,0.6065963091792852
vsi1978xxx213,1978-01-14,1978,1,day,0.273,0.10482840365365544
vsi1978xxx225,1978-01-17,1978,1,day,54.173,1.741726599111325
vsi1978xxx226,1978-01-17,1978,1,day,34.025,1.5443781439578121
vsi1978xxx227,1978-01-17,1978,1,day,0.192,0.07627625540421759
vsi1978xxx228,1978-01-18,1978,1,day,1.972,0.4730488050885377
vsi1978xxx229,1978-01-18,1978,1,night,0.716,0.2345172835126866
vsi1978xxx232,1978-01-18,1978,1,day,3.828,0.6837672614253115
vsi1978xxx233,1978-01-18,1978,1,day,41.918,1.632639475428074
vsi1978xxx234,1978-01-18,1978,1,day,207.167,2.3184118834174483
vsi1978xxx236,1978-01-18,1978,1,day,0.046,0.01953168453125545
vsi1978xxx237,1978-01-18,1978,1,day,0.09,0.03742649794062367
vsi1978xxx238,1978-01-19,1978,1,night,6.021,0.8463989730346749
vsi1978xxx239,1978-01-19,1978,1,day,1.942,0.46864266839151136
vsi1978xxx240,1978-01-19,1978,1,day,92.924,1.972776579867508
vsi1978xxx241,1978-01-19,1978,1,day,94.924,1.981927280408841
vsi1978xxx242,1978-01-19,1978,1,day,0.387,0.14207646107328487
vsi1978xxx243,1978-01-19,1978,1,day,0.507,0.17811325231463185
vsi1978xxx244,1978-01-19,1978,1,day,9.555,1.0234582376436752
vsi1978xxx253a,1978-01-21,1978,1,day,17.359,1.2638490218374718
vsi1978xxx253b,1978-01-21,1978,1,day,2.985,0.6004283257321312
vsi1978xxx253c,1978-01-21,1978,1,day,28.225,1.4657545198338777
vsi1978xxx253d,1978-01-21,1978,1,day,0.141,0.05728564441821465
vsi1978xxx253e,1978-01-21,1978,1,day,0.937,0.28712962071911086
vsi1978xxx253f,1978-01-21,1978,1,day,1.044,0.3104808914626751
vsi1978xxx253g,1978-01-21,1978,1,day,5.955,0.8422971343280652
