Date,Location,Sex,Weight_kg,Moult_score,Year,Month
2015-02-14,Beach,F,11,1,2015,Feb
2015-02-14,Beach,F,11,1,2015,Feb
2015-02-14,Beach,F,11.5,1,2015,Feb
2015-02-14,Beach,F,7.5,1,2015,Feb
2015-02-14,Beach,F,9,1,2015,Feb
2015-02-14,Beach,M,12.5,0,2015,Feb
2015-02-14,Beach,M,12.5,2,2015,Feb
2015-02-14,Beach,M,12,2,2015,Feb
2015-02-14,Beach,M,10,1,2015,Feb
2015-02-14,Beach,M,10,1,2015,Feb
2015-02-14,Beach,F,13.5,0,2015,Feb
2015-02-14,Beach,F,8,1,2015,Feb
2015-02-14,Beach,M,12,1,2015,Feb
2015-02-14,Beach,M,11.5,0,2015,Feb
2015-02-14,Tussock,M,13.5,1,2015,Feb
2015-02-14,Tussock,F,12,1,2015,Feb
2015-02-14,Tussock,F,8,3,2015,Feb
2015-02-14,Beach,M,9.8,1,2015,Feb
2015-02-14,Beach,M,15.5,0,2015,Feb
2015-02-14,Beach,M,10,1,2015,Feb
2015-02-14,Beach,F,9.2,0,2015,Feb
2015-02-14,Beach,M,12.25,1,2015,Feb
2015-02-14,Beach,M,13,1,2015,Feb
2015-02-14,Beach,F,11,1,2015,Feb
2015-02-14,Beach,M,10,1,2015,Feb
2015-02-14,Beach,F,4.75,0,2015,Feb
2015-02-14,Beach,F,10,1,2015,Feb
2015-02-14,Beach,F,12.5,0,2015,Feb
2015-02-14,Beach,M,13.75,1,2015,Feb
2015-02-14,Beach,M,11.25,1,2015,Feb
2015-02-14,Beach,F,8,1,2015,Feb
2015-02-14,Tussock,F,9.5,3,2015,Feb
2015-02-14,Tussock,F,9.5,0,2015,Feb
2015-02-14,Tussock,F,10,3,2015,Feb
2015-02-14,Tussock,M,13,1,2015,Feb
2015-02-14,Tussock,F,13,3,2015,Feb
2015-02-14,Tussock,F,11,0,2015,Feb
2015-02-14,Tussock,M,11.5,1,2015,Feb
2015-02-14,Tussock,F,11.5,2,2015,Feb
2015-02-14,Tussock,F,12,3,2015,Feb
2015-02-14,Tussock,M,10.5,1,2015,Feb
2015-02-14,Tussock,M,12,1,2015,Feb
2015-02-14,Tussock,F,9,0,2015,Feb
2015-02-14,Tussock,F,8,1,2015,Feb
2015-02-14,Tussock,M,13.5,0,2015,Feb
2015-02-14,Tussock,M,12,0,2015,Feb
2015-02-14,Tussock,F,11.5,0,2015,Feb
2015-02-14,Tussock,F,17,1,2015,Feb
2015-02-14,Tussock,M,11.5,1,2015,Feb
2015-02-14,Tussock,F,13.5,3,2015,Feb
2015-02-14,Tussock,F,13,3,2015,Feb
2015-02-14,Tussock,M,10,1,2015,Feb
2015-02-14,Tussock,F,10,2,2015,Feb
2015-02-14,Beach,M,8.8,1,2015,Feb
2015-02-14,Beach,M,15.75,1,2015,Feb
2015-02-14,Beach,M,11,0,2015,Feb
2015-02-14,Beach,M,9,1,2015,Feb
2015-02-14,Beach,M,10.2,1,2015,Feb
2015-02-14,Beach,F,8,1,2015,Feb
2015-02-14,Beach,M,11,1,2015,Feb
2015-02-14,Beach,M,11.75,1,2015,Feb
2015-02-14,Beach,F,9.4,1,2015,Feb
2015-02-14,Beach,F,11.2,1,2015,Feb
2015-02-14,Beach,M,11.25,1,2015,Feb
2015-02-14,Tussock,M,11.75,1,2015,Feb
2015-02-14,Tussock,F,11,1,2015,Feb
2015-02-14,Tussock,M,12.25,1,2015,Feb
2015-02-14,Tussock,M,9,1,2015,Feb
2015-02-14,Tussock,M,10.75,1,2015,Feb
2015-02-14,Tussock,F,10,2,2015,Feb
2015-02-14,Tussock,F,11.4,1,2015,Feb
2015-02-14,Tussock,M,13.4,1,2015,Feb
2015-02-14,Tussock,M,9.2,2,2015,Feb
2015-02-14,Tussock,M,6.4,1,2015,Feb
2015-02-14,Tussock,F,9.2,1,2015,Feb
2015-02-14,Tussock,M,7.75,1,2015,Feb
2015-02-14,Tussock,F,10.5,2,2015,Feb
2015-02-14,Tussock,F,12.2,1,2015,Feb
2015-02-14,Tussock,M,11.25,1,2015,Feb
2015-02-14,Tussock,F,11.8,2,2015,Feb
2015-02-14,Tussock,M,6,1,2015,Feb
2015-02-14,Tussock,F,10.5,1,2015,Feb
2015-02-14,Tussock,M,12.25,1,2015,Feb
2015-02-14,Tussock,F,13.5,2,2015,Feb
2015-02-14,Tussock,M,12.8,1,2015,Feb
2015-02-14,Tussock,M,13.5,1,2015,Feb
2015-02-14,Tussock,M,13.25,2,2015,Feb
2015-02-14,Tussock,M,10.8,2,2015,Feb
2015-02-14,Tussock,M,10,1,2015,Feb
2015-02-14,Beach,M,11.5,0,2015,Feb
2015-02-14,Beach,F,9.5,0,2015,Feb
2015-02-14,Beach,M,7.5,1,2015,Feb
2015-02-14,Beach,F,9,0,2015,Feb
2015-02-14,Beach,M,7.5,0,2015,Feb
2015-02-14,Beach,F,11,3,2015,Feb
2015-01-14,Tussock,M,6.9,1,2015,Jan
2015-01-14,Tussock,M,9.4,0,2015,Jan
2015-01-14,Tussock,F,8,0,2015,Jan
2015-01-14,Tussock,F,9,0,2015,Jan
2015-01-14,Tussock,M,6.6,0,2015,Jan
2015-01-14,Tussock,M,8.7,0,2015,Jan
2015-01-14,Tussock,F,7.4,0,2015,Jan
2015-01-14,Tussock,M,6.8,0,2015,Jan
2015-01-14,Beach,M,7.2,0,2015,Jan
2015-01-14,Beach,M,6.6,0,2015,Jan
2015-01-14,Beach,M,6.6,0,2015,Jan
2015-01-14,Beach,F,6,0,2015,Jan
2015-01-14,Beach,M,6.2,0,2015,Jan
2015-01-14,Beach,F,6.9,1,2015,Jan
2015-01-14,Beach,F,5.2,0,2015,Jan
2015-01-14,Beach,F,8.1,0,2015,Jan
2015-01-14,Beach,M,5.5,0,2015,Jan
2015-01-14,Beach,M,5.4,0,2015,Jan
2015-01-14,Beach,F,5.6,0,2015,Jan
2015-01-14,Beach,F,9.2,0,2015,Jan
2015-01-14,Beach,M,8.2,0,2015,Jan
2015-01-14,Beach,F,5.2,0,2015,Jan
2015-01-14,Beach,M,7.5,0,2015,Jan
2015-01-14,Beach,F,4.1,0,2015,Jan
2015-01-14,Beach,M,6.3,0,2015,Jan
2015-01-14,Beach,F,6.4,0,2015,Jan
2015-01-14,Beach,F,7.7,0,2015,Jan
2015-01-14,Beach,M,7.8,0,2015,Jan
2015-01-14,Beach,M,6.6,0,2015,Jan
2015-01-14,Beach,M,6.5,0,2015,Jan
2015-01-14,Beach,F,6,0,2015,Jan
2015-01-14,Beach,F,7.7,0,2015,Jan
2015-01-14,Beach,F,6.1,0,2015,Jan
2015-01-14,Tussock,F,9.1,0,2015,Jan
2015-01-14,Tussock,M,5.3,0,2015,Jan
2015-01-14,Tussock,M,10.7,0,2015,Jan
2015-01-14,Tussock,F,6.5,0,2015,Jan
2015-01-14,Tussock,F,7.5,0,2015,Jan
2015-01-14,Tussock,M,10.2,0,2015,Jan
2015-01-14,Tussock,M,10.5,1,2015,Jan
2015-01-14,Tussock,F,7.7,0,2015,Jan
2015-01-14,Tussock,F,6.4,0,2015,Jan
2015-01-14,Tussock,M,8.6,0,2015,Jan
2015-01-14,Tussock,F,6.3,0,2015,Jan
2015-01-14,Tussock,M,6.4,0,2015,Jan
2015-01-14,Tussock,M,8.3,0,2015,Jan
2015-01-14,Tussock,F,7.3,0,2015,Jan
2015-01-14,Tussock,M,11.2,0,2015,Jan
2015-01-14,Tussock,M,6.8,0,2015,Jan
2015-01-14,Tussock,M,8.5,0,2015,Jan
2015-01-14,Beach,M,6.7,0,2015,Jan
2015-01-14,Beach,F,9.2,0,2015,Jan
2015-01-14,Beach,M,9.4,0,2015,Jan
2015-01-14,Beach,F,7.6,0,2015,Jan
2015-01-14,Beach,M,8.1,0,2015,Jan
2015-01-14,Beach,M,7.8,0,2015,Jan
2015-01-14,Beach,M,7.3,0,2015,Jan
2015-01-14,Beach,F,5.5,0,2015,Jan
2015-01-14,Beach,M,5.5,0,2015,Jan
2015-01-14,Beach,M,7.7,0,2015,Jan
2015-01-14,Beach,M,6.4,0,2015,Jan
2015-01-14,Beach,F,8.3,0,2015,Jan
2015-01-14,Beach,M,3.7,0,2015,Jan
2015-01-14,Beach,M,4.8,0,2015,Jan
2015-01-14,Beach,M,5.1,0,2015,Jan
2015-01-14,Beach,M,9.2,0,2015,Jan
2015-01-14,Beach,M,9.2,0,2015,Jan
2015-01-14,Beach,M,5.6,0,2015,Jan
2015-01-14,Beach,M,7.6,0,2015,Jan
2015-01-14,Beach,M,10.6,0,2015,Jan
2015-01-14,Beach,M,9.5,0,2015,Jan
2015-01-14,Beach,F,4.9,0,2015,Jan
2015-01-14,Beach,M,10.4,0,2015,Jan
2015-01-14,Beach,F,7,0,2015,Jan
2015-01-14,Beach,F,6.1,0,2015,Jan
2015-01-14,Tussock,M,8.8,0,2015,Jan
2015-01-14,Tussock,F,5,0,2015,Jan
2015-01-14,Tussock,M,10.5,0,2015,Jan
2015-01-14,Tussock,M,6,0,2015,Jan
2015-01-14,Tussock,M,6.1,0,2015,Jan
2015-01-14,Tussock,M,8,0,2015,Jan
2015-01-14,Tussock,M,11.4,0,2015,Jan
2015-01-14,Tussock,M,7.4,0,2015,Jan
2015-01-14,Tussock,M,7,0,2015,Jan
2015-01-14,Tussock,M,11.6,0,2015,Jan
2015-01-14,Tussock,F,10,0,2015,Jan
2015-01-14,Tussock,M,9,0,2015,Jan
2015-01-14,Tussock,M,8.8,0,2015,Jan
2015-01-14,Tussock,M,8.6,0,2015,Jan
2015-01-14,Tussock,M,10.8,0,2015,Jan
2015-01-14,Tussock,F,5.7,0,2015,Jan
2015-01-14,Tussock,F,7.4,0,2015,Jan
2015-01-14,Tussock,M,8.7,0,2015,Jan
2015-01-14,Tussock,M,6.6,0,2015,Jan
2015-01-14,Tussock,F,5.6,0,2015,Jan
2015-01-14,Tussock,F,5,0,2015,Jan
2015-01-14,Tussock,M,8.8,0,2015,Jan
2015-01-14,Tussock,F,10.2,0,2015,Jan
2015-01-14,Tussock,M,6.3,0,2015,Jan
2015-01-14,Tussock,F,7.2,0,2015,Jan
2014-03-14,Beach,F,12.2,3,2014,Mar
2014-03-14,Beach,M,14,3,2014,Mar
2014-03-14,Beach,M,14,3,2014,Mar
2014-03-14,Beach,M,15,3,2014,Mar
2014-03-14,Beach,M,10,2,2014,Mar
2014-03-14,Beach,F,9.5,3,2014,Mar
2014-03-14,Beach,M,10,2,2014,Mar
2014-03-14,Beach,F,15,3,2014,Mar
2014-03-14,Beach,F,9.9,2,2014,Mar
2014-03-14,Beach,F,11.5,3,2014,Mar
2014-03-14,Beach,F,13,3,2014,Mar
2014-03-14,Beach,M,15.5,3,2014,Mar
2014-03-14,Beach,M,16.8,3,2014,Mar
2014-03-14,Beach,F,13,3,2014,Mar
2014-03-14,Beach,M,10,3,2014,Mar
2014-03-14,Beach,M,15,3,2014,Mar
2014-03-14,Beach,M,13.5,3,2014,Mar
2014-03-14,Beach,F,15,3,2014,Mar
2014-03-14,Tussock,M,12.1,3,2014,Mar
2014-03-14,Tussock,F,9.1,2,2014,Mar
2014-03-14,Tussock,F,12,3,2014,Mar
2014-03-14,Tussock,F,11,3,2014,Mar
2014-03-14,Tussock,F,10.4,3,2014,Mar
2014-03-14,Tussock,F,11.2,3,2014,Mar
2014-03-14,Tussock,F,15,3,2014,Mar
2014-03-14,Tussock,F,10.1,3,2014,Mar
2014-03-14,Tussock,F,11.2,3,2014,Mar
2014-03-14,Tussock,M,12.2,3,2014,Mar
2014-03-14,Tussock,F,11,3,2014,Mar
2014-03-14,Tussock,F,13.1,3,2014,Mar
2014-03-14,Tussock,M,13.8,3,2014,Mar
2014-03-14,Tussock,M,21,3,2014,Mar
2014-03-14,Tussock,M,14,3,2014,Mar
2014-03-14,Tussock,F,14.7,3,2014,Mar
2014-03-14,Tussock,F,12,3,2014,Mar
2014-03-14,Tussock,M,9,2,2014,Mar
2014-03-14,Beach,M,13,3,2014,Mar
2014-03-14,Beach,M,13.2,3,2014,Mar
2014-03-14,Beach,F,15.6,3,2014,Mar
2014-03-14,Beach,M,15,3,2014,Mar
2014-03-14,Beach,F,12,3,2014,Mar
2014-03-14,Beach,F,10,3,2014,Mar
2014-03-14,Beach,F,13.4,3,2014,Mar
2014-03-14,Beach,M,14.1,3,2014,Mar
2014-03-14,Beach,F,10.3,2,2014,Mar
2014-03-14,Beach,M,13.6,3,2014,Mar
2014-03-14,Beach,M,12.3,3,2014,Mar
2014-03-14,Beach,F,9.5,3,2014,Mar
2014-03-14,Beach,M,18.8,3,2014,Mar
2014-03-14,Beach,F,13,3,2014,Mar
2014-03-14,Beach,M,14,3,2014,Mar
2014-03-14,Beach,F,9.2,3,2014,Mar
2014-03-14,Beach,F,12.5,2,2014,Mar
2014-03-14,Beach,M,17,3,2014,Mar
2014-03-14,Beach,M,10.8,2,2014,Mar
2014-03-14,Beach,M,12.8,3,2014,Mar
2014-03-14,Beach,M,17,3,2014,Mar
2014-03-14,Beach,F,10.6,3,2014,Mar
2014-03-14,Beach,M,17.5,3,2014,Mar
2014-03-14,Beach,F,10.2,3,2014,Mar
2014-03-14,Beach,M,15.2,3,2014,Mar
2014-03-14,Beach,F,12.5,3,2014,Mar
2014-03-14,Beach,M,15,3,2014,Mar
2014-03-14,Beach,F,9,3,2014,Mar
2014-03-14,Beach,F,12.5,3,2014,Mar
2014-03-14,Tussock,F,9.5,3,2014,Mar
2014-03-14,Tussock,F,12.1,3,2014,Mar
2014-03-14,Tussock,M,7.5,3,2014,Mar
2014-03-14,Tussock,M,12.2,3,2014,Mar
2014-03-14,Tussock,F,14.5,3,2014,Mar
2014-03-14,Tussock,F,9.2,3,2014,Mar
2014-03-14,Tussock,F,12,3,2014,Mar
2014-03-14,Tussock,M,14.6,2,2014,Mar
2014-03-14,Tussock,F,12,3,2014,Mar
2014-03-14,Tussock,F,12,3,2014,Mar
2014-03-14,Tussock,F,12,3,2014,Mar
2014-03-14,Tussock,F,12.6,3,2014,Mar
2014-03-14,Tussock,F,13,3,2014,Mar
2014-03-14,Tussock,F,11.7,3,2014,Mar
2014-03-14,Tussock,M,13.7,3,2014,Mar
2014-03-14,Tussock,M,11.5,3,2014,Mar
2014-03-14,Tussock,F,8,3,2014,Mar
2014-03-14,Tussock,F,7.7,3,2014,Mar
2014-03-14,Tussock,M,10.7,3,2014,Mar
2014-03-14,Tussock,F,12.8,3,2014,Mar
2014-03-14,Tussock,F,13,3,2014,Mar
2014-03-14,Tussock,F,10.5,3,2014,Mar
2014-03-14,Tussock,F,10,3,2014,Mar
2014-03-14,Tussock,F,11.2,3,2014,Mar
2014-03-14,Tussock,F,8.2,3,2014,Mar
2014-03-14,Tussock,F,13,3,2014,Mar
2014-03-14,Tussock,F,10.2,2,2014,Mar
2014-03-14,Tussock,F,11,3,2014,Mar
2014-03-14,Tussock,M,16.2,3,2014,Mar
2014-03-14,Tussock,F,12,3,2014,Mar
2014-03-14,Tussock,F,12,3,2014,Mar
2014-03-14,Tussock,F,13.2,3,2014,Mar
2014-03-14,Beach,M,16,3,2014,Mar
2014-03-14,Beach,M,12,3,2014,Mar
2014-03-14,Beach,F,10,2,2014,Mar
2014-02-14,Tussock,M,13.5,0,2014,Feb
2014-02-14,Tussock,M,12,0,2014,Feb
2014-02-14,Tussock,F,11.5,0,2014,Feb
2014-02-14,Tussock,F,14,1,2014,Feb
2014-02-14,Beach,M,12,0,2014,Feb
2014-02-14,Beach,F,10.8,1,2014,Feb
2014-02-14,Beach,M,10,3,2014,Feb
2014-02-14,Beach,M,12.4,1,2014,Feb
2014-02-14,Beach,M,12.5,1,2014,Feb
2014-02-14,Beach,M,14.1,2,2014,Feb
2014-02-14,Beach,F,12.2,0,2014,Feb
2014-02-14,Beach,F,9.4,0,2014,Feb
2014-02-14,Beach,M,10,1,2014,Feb
2014-02-14,Beach,M,12.8,1,2014,Feb
2014-02-14,Beach,F,9.4,1,2014,Feb
2014-02-14,Beach,M,12.1,1,2014,Feb
2014-02-14,Beach,M,17,1,2014,Feb
2014-02-14,Beach,F,12,0,2014,Feb
2014-02-14,Beach,F,9.2,0,2014,Feb
2014-02-14,Beach,F,10.6,1,2014,Feb
2014-02-14,Beach,M,12,1,2014,Feb
2014-02-14,Beach,M,7.4,0,2014,Feb
2014-02-14,Beach,F,9.4,0,2014,Feb
2014-02-14,Beach,M,10,1,2014,Feb
2014-02-14,Beach,F,9.5,1,2014,Feb
2014-02-14,Beach,F,10.2,0,2014,Feb
2014-02-14,Beach,F,11,0,2014,Feb
2014-02-14,Beach,F,11.4,3,2014,Feb
2014-02-14,Beach,F,11.4,1,2014,Feb
2014-02-14,Beach,M,11.5,0,2014,Feb
2014-02-14,Beach,F,9.5,0,2014,Feb
2014-02-14,Beach,M,7.5,1,2014,Feb
2014-02-14,Beach,F,9,0,2014,Feb
2014-02-14,Beach,M,7.5,0,2014,Feb
2014-02-14,Beach,F,11,3,2014,Feb
2014-02-14,Beach,M,11,0,2014,Feb
2014-02-14,Beach,M,11,3,2014,Feb
2014-02-14,Tussock,M,11.5,1,2014,Feb
2014-02-14,Tussock,F,13.5,3,2014,Feb
2014-02-14,Tussock,F,13,3,2014,Feb
2014-02-14,Tussock,M,10,1,2014,Feb
2014-02-14,Tussock,F,10,2,2014,Feb
2014-02-14,Tussock,F,6.9,0,2014,Feb
2014-02-14,Beach,M,11.5,1,2014,Feb
2014-02-14,Beach,M,12,1,2014,Feb
2014-02-14,Beach,F,6.5,0,2014,Feb
2014-02-14,Beach,F,11,1,2014,Feb
2014-02-14,Beach,F,11,1,2014,Feb
2014-02-14,Beach,F,11.5,1,2014,Feb
2014-02-14,Beach,F,7.5,1,2014,Feb
2014-02-14,Beach,F,9,1,2014,Feb
2014-02-14,Beach,M,12.5,0,2014,Feb
2014-02-14,Beach,M,12.5,2,2014,Feb
2014-02-14,Beach,M,12,2,2014,Feb
2014-02-14,Beach,M,10,1,2014,Feb
2014-02-14,Beach,M,10,1,2014,Feb
2014-02-14,Beach,F,13.5,0,2014,Feb
2014-02-14,Beach,F,8,1,2014,Feb
2014-02-14,Beach,M,12,1,2014,Feb
2014-02-14,Beach,M,11.5,0,2014,Feb
2014-02-14,Tussock,F,10.5,1,2014,Feb
2014-02-14,Tussock,F,10.4,0,2014,Feb
2014-02-14,Tussock,F,8.8,0,2014,Feb
2014-02-14,Tussock,F,9.4,1,2014,Feb
2014-02-14,Tussock,M,11.8,1,2014,Feb
2014-02-14,Tussock,F,8,0,2014,Feb
2014-02-14,Tussock,F,7.8,1,2014,Feb
2014-02-14,Tussock,M,13.6,1,2014,Feb
2014-02-14,Tussock,F,12.2,1,2014,Feb
2014-02-14,Tussock,M,12.2,1,2014,Feb
2014-02-14,Tussock,F,8.4,0,2014,Feb
2014-02-14,Tussock,M,10.6,1,2014,Feb
2014-02-14,Tussock,M,14.8,2,2014,Feb
2014-02-14,Tussock,M,10,1,2014,Feb
2014-02-14,Tussock,F,8.8,1,2014,Feb
2014-02-14,Tussock,F,8.8,1,2014,Feb
2014-02-14,Tussock,M,12.4,2,2014,Feb
2014-02-14,Tussock,M,8.8,1,2014,Feb
2014-02-14,Tussock,F,6.2,2,2014,Feb
2014-02-14,Tussock,F,12.2,1,2014,Feb
2014-02-14,Tussock,F,11,1,2014,Feb
2014-02-14,Tussock,M,11.4,0,2014,Feb
2014-02-14,Tussock,F,9.8,2,2014,Feb
2014-02-14,Tussock,F,9.2,1,2014,Feb
2014-02-14,Tussock,M,14,2,2014,Feb
2014-02-14,Tussock,M,13.5,1,2014,Feb
2014-02-14,Tussock,F,12,1,2014,Feb
2014-02-14,Tussock,F,8,3,2014,Feb
2014-02-14,Tussock,F,9.5,3,2014,Feb
2014-02-14,Tussock,F,9.5,0,2014,Feb
2014-02-14,Tussock,F,10,3,2014,Feb
2014-02-14,Tussock,M,13,1,2014,Feb
2014-02-14,Tussock,F,13,3,2014,Feb
2014-02-14,Tussock,F,11,0,2014,Feb
2014-02-14,Tussock,M,11.5,1,2014,Feb
2014-02-14,Tussock,F,11.5,2,2014,Feb
2014-02-14,Tussock,F,12,3,2014,Feb
2014-02-14,Tussock,M,10.5,1,2014,Feb
2014-02-14,Tussock,M,12,1,2014,Feb
2014-02-14,Tussock,F,7,0,2014,Feb
2014-02-14,Tussock,F,8,1,2014,Feb
2014-01-14,Tussock,F,9.1,0,2014,Jan
2014-01-14,Tussock,F,8.5,0,2014,Jan
2014-01-14,Tussock,M,9.8,0,2014,Jan
2014-01-14,Tussock,F,8.1,0,2014,Jan
2014-01-14,Tussock,F,9.7,0,2014,Jan
2014-01-14,Tussock,F,6.5,0,2014,Jan
2014-01-14,Tussock,F,8.7,0,2014,Jan
2014-01-14,Tussock,M,6.5,0,2014,Jan
2014-01-14,Tussock,F,9.1,0,2014,Jan
2014-01-14,Tussock,M,6.7,0,2014,Jan
2014-01-14,Beach,M,9.4,0,2014,Jan
2014-01-14,Beach,F,9,0,2014,Jan
2014-01-14,Beach,M,8.4,0,2014,Jan
2014-01-14,Beach,F,9,0,2014,Jan
2014-01-14,Beach,M,10.5,0,2014,Jan
2014-01-14,Beach,F,9.7,0,2014,Jan
2014-01-14,Beach,M,10,0,2014,Jan
2014-01-14,Beach,F,7.9,0,2014,Jan
2014-01-14,Beach,F,9.5,0,2014,Jan
2014-01-14,Beach,M,8.2,0,2014,Jan
2014-01-14,Beach,F,6.7,0,2014,Jan
2014-01-14,Beach,F,7.8,0,2014,Jan
2014-01-14,Beach,F,6.2,0,2014,Jan
2014-01-14,Beach,F,6.9,0,2014,Jan
2014-01-14,Beach,M,9.8,0,2014,Jan
2014-01-14,Beach,F,7.4,0,2014,Jan
2014-01-14,Beach,M,8.5,0,2014,Jan
2014-01-14,Beach,F,8.5,0,2014,Jan
2014-01-14,Beach,M,8.5,0,2014,Jan
2014-01-14,Beach,M,9,0,2014,Jan
2014-01-14,Beach,F,9.1,0,2014,Jan
2014-01-14,Beach,F,7,0,2014,Jan
2014-01-14,Beach,F,8.3,0,2014,Jan
2014-01-14,Beach,M,8.4,0,2014,Jan
2014-01-14,Beach,F,10,0,2014,Jan
2014-01-14,Tussock,M,9.3,0,2014,Jan
2014-01-14,Tussock,M,8.6,0,2014,Jan
2014-01-14,Tussock,F,7.8,0,2014,Jan
2014-01-14,Tussock,M,9.5,0,2014,Jan
2014-01-14,Tussock,M,8.2,0,2014,Jan
2014-01-14,Tussock,M,8.5,0,2014,Jan
2014-01-14,Tussock,F,7.4,0,2014,Jan
2014-01-14,Tussock,M,10.3,0,2014,Jan
2014-01-14,Tussock,M,8.3,0,2014,Jan
2014-01-14,Tussock,F,8.9,0,2014,Jan
2014-01-14,Tussock,F,7.9,0,2014,Jan
2014-01-14,Tussock,M,9.6,0,2014,Jan
2014-01-14,Tussock,M,11.4,0,2014,Jan
2014-01-14,Tussock,F,10.5,0,2014,Jan
2014-01-14,Tussock,M,6,0,2014,Jan
2014-01-14,Beach,F,5.3,0,2014,Jan
2014-01-14,Beach,M,8.6,0,2014,Jan
2014-01-14,Beach,M,9.1,0,2014,Jan
2014-01-14,Beach,M,9.1,0,2014,Jan
2014-01-14,Beach,F,5.1,0,2014,Jan
2014-01-14,Beach,F,8.2,0,2014,Jan
2014-01-14,Beach,F,9.3,0,2014,Jan
2014-01-14,Beach,F,5.5,0,2014,Jan
2014-01-14,Beach,F,8.6,0,2014,Jan
2014-01-14,Beach,M,8.8,0,2014,Jan
2014-01-14,Beach,F,7.9,0,2014,Jan
2014-01-14,Beach,M,10.3,0,2014,Jan
2014-01-14,Beach,F,9.9,0,2014,Jan
2014-01-14,Beach,F,10.1,0,2014,Jan
2014-01-14,Beach,M,5.4,0,2014,Jan
2014-01-14,Beach,M,9.5,0,2014,Jan
2014-01-14,Beach,F,7.2,0,2014,Jan
2014-01-14,Beach,M,9.3,0,2014,Jan
2014-01-14,Beach,F,7.5,0,2014,Jan
2014-01-14,Beach,F,8.9,0,2014,Jan
2014-01-14,Beach,F,9,0,2014,Jan
2014-01-14,Beach,M,9.7,0,2014,Jan
2014-01-14,Beach,M,12.3,0,2014,Jan
2014-01-14,Beach,M,11,0,2014,Jan
2014-01-14,Beach,M,10,0,2014,Jan
2014-01-14,Tussock,F,8.3,0,2014,Jan
2014-01-14,Tussock,M,10.2,0,2014,Jan
2014-01-14,Tussock,F,10.4,0,2014,Jan
2014-01-14,Tussock,M,9.9,0,2014,Jan
2014-01-14,Tussock,M,7.4,0,2014,Jan
2014-01-14,Tussock,M,6.5,0,2014,Jan
2014-01-14,Tussock,F,10.5,0,2014,Jan
2014-01-14,Tussock,M,9.3,0,2014,Jan
2014-01-14,Tussock,M,6.2,0,2014,Jan
2014-01-14,Tussock,M,11.3,0,2014,Jan
2014-01-14,Tussock,F,10.2,0,2014,Jan
2014-01-14,Tussock,M,11.5,0,2014,Jan
2014-01-14,Tussock,F,9,0,2014,Jan
2014-01-14,Tussock,M,9.4,0,2014,Jan
2014-01-14,Tussock,M,9.1,0,2014,Jan
2014-01-14,Tussock,M,11.7,0,2014,Jan
2014-01-14,Tussock,M,11.2,0,2014,Jan
2014-01-14,Tussock,M,10.7,0,2014,Jan
2014-01-14,Tussock,M,10.9,0,2014,Jan
2014-01-14,Tussock,F,7.2,0,2014,Jan
2014-01-14,Tussock,M,7.1,0,2014,Jan
2014-01-14,Tussock,M,8.5,0,2014,Jan
2014-01-14,Tussock,M,8.3,0,2014,Jan
2014-01-14,Tussock,F,7.4,0,2014,Jan
2014-01-14,Tussock,F,8.4,0,2014,Jan
2013-03-08,Beach,M,8.8,1,2013,Mar
2013-03-08,Beach,F,12.2,3,2013,Mar
2013-03-08,Beach,M,10.2,3,2013,Mar
2013-03-08,Beach,F,12.2,2,2013,Mar
2013-03-08,Beach,M,10.2,3,2013,Mar
2013-03-08,Beach,M,13.1,3,2013,Mar
2013-03-08,Beach,F,12.6,2,2013,Mar
2013-03-08,Beach,M,12.8,3,2013,Mar
2013-03-08,Beach,F,9.5,2,2013,Mar
2013-03-08,Beach,F,10.2,2,2013,Mar
2013-03-08,Beach,M,9.4,1,2013,Mar
2013-03-08,Beach,F,10,3,2013,Mar
2013-03-08,Beach,M,14.4,2,2013,Mar
2013-03-08,Beach,F,13,3,2013,Mar
2013-03-08,Beach,M,12.3,3,2013,Mar
2013-03-08,Beach,F,11.4,3,2013,Mar
2013-03-08,Beach,M,14,3,2013,Mar
2013-03-08,Beach,F,8.8,3,2013,Mar
2013-03-08,Beach,M,12,2,2013,Mar
2013-03-08,Beach,M,14.1,3,2013,Mar
2013-03-08,Beach,F,12.2,3,2013,Mar
2013-03-08,Beach,M,11.5,3,2013,Mar
2013-03-08,Tussock,F,13,3,2013,Mar
2013-03-08,Tussock,M,11.5,2,2013,Mar
2013-03-08,Tussock,M,12,3,2013,Mar
2013-03-08,Tussock,F,11,3,2013,Mar
2013-03-08,Tussock,M,10.4,2,2013,Mar
2013-03-08,Tussock,M,13,3,2013,Mar
2013-03-08,Tussock,F,10,3,2013,Mar
2013-03-08,Tussock,M,13,3,2013,Mar
2013-03-08,Tussock,M,10.2,3,2013,Mar
2013-03-08,Tussock,M,9.6,2,2013,Mar
2013-03-08,Tussock,M,13.6,2,2013,Mar
2013-03-08,Tussock,M,9,2,2013,Mar
2013-03-08,Tussock,M,10.8,2,2013,Mar
2013-03-08,Tussock,M,11,1,2013,Mar
2013-03-08,Tussock,M,14,3,2013,Mar
2013-03-08,Tussock,M,14,3,2013,Mar
2013-03-08,Tussock,M,10.2,2,2013,Mar
2013-03-08,Tussock,M,9.5,3,2013,Mar
2013-03-08,Tussock,F,13.6,3,2013,Mar
2013-03-08,Tussock,M,12.4,3,2013,Mar
2013-03-08,Tussock,M,13.6,3,2013,Mar
